element_type,osmid,name,parking,geometry,capacity,capacity:disabled,area,efficiency,area_percent
way,760819213,,surface,"POLYGON ((299649.1563758824 4632605.683702981, 299657.5249477946 4632615.672041311, 299667.3486647549 4632608.217492744, 299659.26051345875 4632597.854557296, 299649.1563758824 4632605.683702981))",6,,164.2691873445365,27.378197890756084,0.00813770292137696
way,760819214,,surface,"POLYGON ((299834.9664234908 4632286.152865147, 299824.19306023547 4632281.710205651, 299835.0454072384 4632259.936545589, 299839.7375366457 4632261.54952259, 299842.6946646863 4632259.988597437, 299844.8075493535 4632256.484472141, 299842.06095891306 4632254.883573029, 299848.050335667 4632243.180862989, 299873.38864918984 4632255.949239015, 299866.21354004805 4632271.018907252, 299847.7559011417 4632261.424536638, 299834.9664234908 4632286.152865147))",27,,772.7566231335076,28.62061567161139,0.03828145698680288
way,760828007,,surface,"POLYGON ((299936.1743113904 4633126.52078275, 299935.4113303808 4633120.063666682, 299950.4153281221 4633118.92044, 299949.48184010584 4633125.347361116, 299936.1743113904 4633126.52078275))",2,,91.0929387123193,45.54646935615965,0.004512637369546881
way,760828008,,surface,"POLYGON ((299584.9505744142 4633449.186652571, 299586.3612984879 4633447.9246343775, 299584.98403402825 4633444.462930347, 299584.6711676051 4633441.315794639, 299584.61694943975 4633437.316844621, 299584.9962527703 4633435.139260196, 299583.0185704911 4633433.972479991, 299575.5201543974 4633441.017386825, 299579.3881366175 4633445.564772868, 299580.041606101 4633445.157470322, 299584.9505744142 4633449.186652571))",4,,82.23292796385542,20.558231990963854,0.004073722826188341
way,760828009,,surface,"POLYGON ((299284.8253511281 4633859.06628088, 299310.8148542149 4633855.556536336, 299311.5494096917 4633861.869963143, 299313.6355642953 4633861.577878484, 299314.3762772027 4633867.224384363, 299315.98532708606 4633866.8123806305, 299329.8152417366 4633865.64523096, 299329.91435748985 4633872.709966569, 299309.4431058845 4633874.141851006, 299323.2301659663 4633896.845462854, 299326.77891053347 4633895.367629393, 299340.6622129849 4633894.032307644, 299344.0881795669 4633893.802534279, 299344.70233472576 4633900.5638498925, 299344.27995118196 4633912.1326968195, 299341.8426604093 4633912.645792976, 299342.0526762718 4633915.973620329, 299341.5400355464 4633917.543793299, 299340.3266144944 4633918.1335686, 299323.82199400116 4633921.709608223, 299322.9101144098 4633917.068041281, 299316.03525747114 4633918.483928639, 299294.36460658064 4633877.011060609, 299289.12139126513 4633877.04754269, 299286.17373333627 4633871.240919896, 299282.5040074623 4633861.631938283, 299284.8253511281 4633859.06628088))",52,2.0,1787.342177638751,34.37196495459137,0.08854283566865695
way,760828010,,surface,"POLYGON ((299279.9351641687 4633840.646136944, 299275.4848227451 4633787.664957392, 299322.89634040196 4633783.707777535, 299323.5302051188 4633791.168622075, 299333.2810065375 4633790.349665055, 299339.59884613357 4633864.814240328, 299329.8152417366 4633865.64523096, 299315.98532708606 4633866.8123806305, 299315.5258505838 4633861.413544924, 299313.6355642953 4633861.577878484, 299311.7045410754 4633853.208987802, 299290.15218642564 4633855.504791021, 299289.49922883825 4633849.433542333, 299281.5444598168 4633850.2797876615, 299279.20604296273 4633850.467858952, 299277.79265329044 4633840.117495291, 299279.9351641687 4633840.646136944))",107,5.0,4173.759629559757,39.00709934167997,0.20676315795826145
way,760828011,,surface,"POLYGON ((299305.7885586697 4633756.419284958, 299300.2048114886 4633755.876378439, 299296.77413891035 4633757.417571718, 299298.0532305136 4633761.2264770875, 299300.0612891187 4633764.359227056, 299302.4530912773 4633765.180895695, 299307.3025017906 4633764.733240167, 299308.56702520396 4633764.186472283, 299308.93970187206 4633763.253647688, 299308.8699589694 4633761.36649245, 299307.26485762524 4633761.033850176, 299306.5092304692 4633759.877199264, 299305.84231831215 4633758.32911504, 299305.7885586697 4633756.419284958))",3,,78.53511793600882,26.17837264533627,0.003890537653407335
way,760828012,,surface,"POLYGON ((299278.4060623988 4633781.904245638, 299282.0521781142 4633777.978909899, 299285.8654395918 4633779.105041829, 299290.54874954396 4633778.662050308, 299293.4571622519 4633777.168892668, 299301.7435652385 4633774.2241876675, 299307.69448230317 4633773.934436937, 299313.4789061524 4633772.749268304, 299318.87520590937 4633771.6528162975, 299321.97668440116 4633771.998904948, 299326.25651500793 4633771.689530976, 299326.36420472193 4633773.153344597, 299324.2046666866 4633773.791975574, 299323.0499332743 4633774.991285654, 299320.7460488188 4633776.111816392, 299315.9604033459 4633776.757692701, 299299.07009749545 4633779.044466768, 299295.5141085934 4633780.2669276735, 299293.45588483015 4633781.847275567, 299285.6490936463 4633782.933819942, 299278.4060623988 4633781.904245638))",22,,183.4311339193824,8.337778814517382,0.009086963285673629
way,760828013,,surface,"POLYGON ((299266.1047003182 4633659.657867369, 299267.5789948312 4633673.35136544, 299275.49319936684 4633672.828520579, 299275.4642534513 4633670.028994898, 299288.24548438017 4633669.091336159, 299286.90826627996 4633658.494354262, 299286.4142269339 4633658.363799828, 299286.1154362875 4633658.083287023, 299285.86428563605 4633657.723645894, 299285.78204169165 4633657.459262056, 299266.1047003182 4633659.657867369))",8,1.0,260.369347490516,32.5461684363145,0.012898392169351989
way,760828014,,surface,"POLYGON ((299311.075274508 4633654.580351916, 299324.06232171285 4633652.9813311435, 299326.21912281134 4633673.8009349685, 299312.2961879616 4633675.51519654, 299311.32110647147 4633669.219653259, 299312.4818406662 4633665.57543261, 299311.075274508 4633654.580351916))",12,,281.12002632898924,23.426668860749103,0.013926356467064301
way,760828015,,surface,"POLYGON ((299335.8299598886 4633653.828056019, 299335.6953038316 4633652.587250642, 299350.4592949062 4633650.338196166, 299350.5714616684 4633656.39132751, 299346.6846607836 4633662.990383871, 299346.615760515 4633664.38137982, 299347.1679676075 4633665.988257922, 299338.227045289 4633681.119460958, 299335.1573110183 4633683.083860506, 299333.9790355002 4633682.561399301, 299329.53037877637 4633683.075541038, 299327.9092560675 4633673.019943648, 299328.5338472306 4633672.769002908, 299337.7596103932 4633671.598128553, 299335.8299598886 4633653.828056019))",7,,353.532755617001,50.504679373857286,0.01751359816587417
way,760867429,,surface,"POLYGON ((299865.38594210136 4632315.591646355, 299851.9791407449 4632309.133710188, 299841.8415912867 4632332.087426923, 299865.38594210136 4632315.591646355))",6,,186.60178397608288,31.100297329347146,0.009244033571624207
way,760867430,222 Chestnut Street Private Parking,surface,"POLYGON ((299972.9601662147 4632240.554928511, 299979.06148280983 4632228.982552136, 299991.40998441714 4632234.459176754, 299994.0025733339 4632235.608842717, 300005.2067490448 4632241.484283606, 299998.9810089811 4632253.660192185, 299997.88749367074 4632253.201908753, 299972.9601662147 4632240.554928511))",11,,396.60226102088285,36.05475100189844,0.019647210960903848
way,760869883,,surface,"POLYGON ((299353.17591829377 4633067.513825895, 299343.2804305651 4633057.6132552745, 299342.7061358859 4633055.518050202, 299342.4889721849 4633053.412796375, 299345.9457553936 4633049.537301243, 299362.28786877915 4633035.975933589, 299364.8109432763 4633034.660354984, 299367.39980357164 4633035.387615614, 299374.5732842946 4633043.964629155, 299353.17591829377 4633067.513825895))",17,,515.0126790316368,30.294863472449226,0.025513124222814366
way,761093603,90 Elm Street Parking Lot,surface,"POLYGON ((299814.5265003466 4632277.903242515, 299824.19306023547 4632281.710205651, 299835.0454072384 4632259.936545589, 299826.1010452586 4632254.909162559, 299818.5275349143 4632269.70114319, 299814.5265003466 4632277.903242515))",9,,259.2916887074363,28.81018763415959,0.012845006216885313
way,761093604,16 Bassett Street Parking Lot,surface,"POLYGON ((299766.5214717268 4632385.151692697, 299766.8007278459 4632383.254747351, 299770.5213135693 4632380.761140196, 299776.6322152092 4632389.979567594, 299771.70309930283 4632392.951592467, 299766.5214717268 4632385.151692697))",4,,61.955207443478436,15.488801860869609,0.0030691883289704386
way,761093605,174 Clifford Street,surface,"POLYGON ((299627.10495506437 4632343.272573627, 299620.7741490777 4632334.816081031, 299621.3454860308 4632334.144399276, 299619.4047757638 4632329.865081397, 299645.41813069326 4632311.0211437605, 299654.404887373 4632323.770230797, 299627.10495506437 4632343.272573627))",18,,516.601413060611,28.700078503367276,0.025591828243683216
way,761093606,Lifespan Parking Lot,surface,"POLYGON ((299920.8660705803 4632185.220617561, 299933.630319864 4632191.585590124, 299932.83497727884 4632193.163628733, 299953.026704759 4632203.2318711765, 299948.67307666416 4632211.910490125, 299947.1676602459 4632211.5860017445, 299918.0082216498 4632197.435484994, 299915.37189355167 4632196.2092853, 299920.8660705803 4632185.220617561))",9,,403.16673403928485,44.79630378214276,0.01997240725682944
way,761106810,95 Lofts Parking Lot,surface,"POLYGON ((299646.7079626842 4632437.73294834, 299648.9175949771 4632440.637892463, 299671.95445836 4632423.266684064, 299681.1054071194 4632436.244544262, 299654.1690347831 4632455.35877812, 299644.66025174805 4632439.112843428, 299646.7079626842 4632437.73294834))",15,1.0,509.24872116153756,33.94991474410251,0.025227584508663213
way,761106811,12 Parsonage Street Parking,surface,"POLYGON ((299881.0566206054 4632265.557449359, 299883.7556298431 4632260.4255986, 299893.47678452206 4632265.586832384, 299891.0898783309 4632270.287653341, 299881.0566206054 4632265.557449359))",4,,61.136417018787895,15.284104254696974,0.00302862641143307
way,761114290,,surface,"POLYGON ((299722.7371450097 4632422.996283678, 299738.85174008843 4632449.513601773, 299775.96301027015 4632425.958040218, 299776.64752132376 4632425.172070406, 299776.20434945426 4632423.006482644, 299774.0579887581 4632419.688567698, 299770.621155364 4632415.706798676, 299766.1634557237 4632409.709009671, 299761.59591775 4632404.53662334, 299761.0684699589 4632404.106934845, 299756.8613786138 4632407.036476816, 299754.1416614291 4632403.134594273, 299722.7371450097 4632422.996283678))",49,2.0,1345.7914116059842,27.46513084910172,0.06666892847543075
way,761114291,Lifespan Parking Lot,surface,"POLYGON ((299710.53899214807 4632374.322030887, 299708.1958459696 4632371.398592667, 299723.57837415865 4632360.587690118, 299734.59753431723 4632372.601944812, 299725.6535236927 4632379.131568855, 299718.04387189675 4632368.644001116, 299710.53899214807 4632374.322030887))",2,1.0,199.0468780183772,99.5234390091886,0.00986054893754233
way,761114292,Lifespan Parking Lot,surface,"POLYGON ((299679.47238569264 4632351.4583674325, 299702.8390662309 4632333.978010065, 299723.57837415865 4632360.587690118, 299708.1958459696 4632371.398592667, 299705.1549551199 4632367.605756651, 299696.20991419395 4632373.802075846, 299689.6062483749 4632365.097606011, 299694.3659997016 4632361.719121242, 299690.9559700094 4632357.214351098, 299686.2241406024 4632360.403143157, 299679.47238569264 4632351.4583674325))",36,,895.6459962982132,24.879055452728142,0.04436925243508218
way,761122049,,surface,"POLYGON ((299451.14131341485 4632888.726106444, 299469.5082729317 4632868.818449953, 299486.7678320223 4632884.612869004, 299484.03684831696 4632887.701120837, 299468.2849064434 4632904.534854482, 299451.14131341485 4632888.726106444))",31,,635.0462323937405,20.485362335281952,0.031459445706765725
way,761122050,,surface,"POLYGON ((299928.615082888 4633065.948104106, 299930.33200198185 4633065.522114171, 299930.4581500974 4633067.3521187715, 299950.68029145803 4633064.662344946, 299951.46940087783 4633064.051252231, 299951.2104773887 4633062.525006627, 299946.89481543656 4633031.942554717, 299946.07704571035 4633031.532112381, 299944.45126701484 4633031.3554724315, 299925.47888779 4633034.154655953, 299924.5098622984 4633034.870810596, 299928.615082888 4633065.948104106))",36,,761.5853432739826,21.155148424277296,0.03772804488184308
way,761122925,,surface,"POLYGON ((299868.1763639917 4633422.407236561, 299856.5007817225 4633447.648948827, 299913.4583289117 4633466.875065819, 299914.45903671405 4633464.6245057015, 299917.30959756195 4633465.800217353, 299931.4005449043 4633432.734392802, 299911.1265905269 4633425.246788737, 299906.6801778978 4633435.917225133, 299904.75874861446 4633437.04904667, 299868.1763639917 4633422.407236561))",51,,1917.0810231284213,37.58982398291022,0.0949699459443229
way,761122926,,surface,"POLYGON ((300156.3137486279 4632945.350680672, 300173.4871579731 4632956.059605794, 300166.42113243835 4632969.081265346, 300148.2094860347 4632957.21243068, 300156.3137486279 4632945.350680672))",13,,305.7529889498,23.519460688446152,0.015146644551043843
way,761122927,,surface,"POLYGON ((300158.25387967075 4632942.507110871, 300176.55220958154 4632955.095846653, 300185.45782310836 4632942.167117584, 300167.02180359815 4632930.004486079, 300158.25387967075 4632942.507110871))",11,,342.9121139413886,31.173828540126237,0.016987464030875036
way,761129122,,surface,"POLYGON ((299697.2354328446 4634121.200168555, 299714.2195103731 4634122.278722478, 299716.28395142837 4634106.129926284, 299738.36750311364 4634108.865487418, 299742.4673301182 4634110.439407408, 299750.51099375566 4634114.247268918, 299757.96119423234 4634167.344300218, 299761.0529177709 4634167.646391802, 299761.3745919198 4634174.660409023, 299756.90588007926 4634175.041516791, 299755.3918144128 4634176.762022423, 299748.5635420039 4634175.687012649, 299747.9152150119 4634182.783840258, 299746.8936998292 4634182.512499905, 299746.8191529979 4634179.858724013, 299742.0420235545 4634179.615096708, 299742.3107835802 4634175.573735814, 299727.7538084744 4634174.504724125, 299727.29894724686 4634180.796024891, 299733.84106283047 4634182.334662704, 299731.648832522 4634200.442832377, 299725.84677046863 4634199.805738081, 299725.4338712918 4634200.195160659, 299724.5411302876 4634207.465545327, 299721.9974864904 4634207.148072421, 299719.5371646922 4634208.317325086, 299715.5238287342 4634208.341181146, 299704.5320981329 4634206.383071658, 299703.97090296604 4634207.410070844, 299703.356996642 4634212.772399425, 299699.75187991 4634212.240285519, 299699.87018380535 4634205.802863407, 299698.8083974224 4634205.577111263, 299698.0933337146 4634211.7757152235, 299698.9924453149 4634213.606228222, 299697.49397084164 4634225.049687828, 299696.31964710937 4634234.128204416, 299695.6351178888 4634244.370876879, 299687.9458277789 4634244.2980160015, 299689.1194863395 4634228.985440664, 299688.00463863515 4634228.350021268, 299685.92076441704 4634224.874823566, 299684.7890447667 4634225.117760971, 299697.2354328446 4634121.200168555))",153,4.0,5518.32646922573,36.06749326291327,0.27337142257569935
way,761129127,,surface,"POLYGON ((299602.74484442355 4634055.336425171, 299607.8378160052 4634055.282163373, 299609.65534038376 4634051.0527978875, 299610.4071089496 4634048.231332291, 299611.9320049179 4634042.165528514, 299613.49549349287 4634035.698592797, 299614.8867142356 4634029.903245971, 299616.5523567762 4634023.522339558, 299618.11460671504 4634017.0109906625, 299619.64295123727 4634011.067329572, 299621.1805526407 4634003.678792246, 299622.043964989 4634001.576499054, 299608.5158749674 4633994.8447832465, 299603.84375830914 4633994.498276618, 299602.9862706112 4633998.28949616, 299604.59286227124 4633998.677721058, 299602.72405184095 4634004.630956171, 299602.5926685516 4634006.75712481, 299605.9720559325 4634007.828938504, 299604.2513995005 4634015.800472509, 299605.09131046664 4634016.410272106, 299601.3428021348 4634034.728926465, 299605.54596894915 4634037.611135038, 299605.275608875 4634038.341043148, 299601.08016240003 4634039.281296426, 299601.58722670935 4634048.745952594, 299602.58316461905 4634049.584726982, 299602.74484442355 4634055.336425171))",27,,728.8957325943574,26.996138244235457,0.03610863990013877
way,761129128,,surface,"POLYGON ((299621.2464907182 4633963.149888496, 299627.520318008 4633949.51639839, 299623.50516630115 4633947.706796382, 299625.8373047778 4633941.973908287, 299627.78587639815 4633942.997048643, 299647.10992602236 4633901.63800423, 299648.9217409593 4633899.864661449, 299650.17565265996 4633898.940429587, 299652.7243529516 4633898.54654624, 299654.6954911131 4633898.3022431815, 299657.06036754616 4633898.169112979, 299661.29418638116 4633900.661560891, 299655.5027185978 4633917.8596609775, 299656.5646244192 4633921.341348054, 299652.8762564296 4633929.090348932, 299651.3245998189 4633933.023304278, 299650.61430000456 4633937.321551179, 299649.253364217 4633943.60498301, 299647.7545694903 4633949.714490623, 299643.41678645054 4633963.926959466, 299641.25944834953 4633971.444030739, 299643.7843176763 4633972.273179812, 299641.6466755515 4633982.856729187, 299640.1409308098 4633981.621116749, 299636.53681912285 4633980.833413095, 299635.91429132083 4633977.017119433, 299633.56910133193 4633977.849788356, 299633.4580052772 4633973.896884326, 299632.66632147616 4633970.863215317, 299629.6513906529 4633968.269854002, 299626.31415019126 4633965.741114781, 299621.2464907182 4633963.149888496))",52,1.0,1409.3274165443222,27.10245031816004,0.06981642765867628
way,761129129,,surface,"POLYGON ((299821.6654950159 4633535.50361057, 299859.2923599385 4633544.437399215, 299860.84996653773 4633536.859469291, 299861.8364772338 4633537.065139282, 299866.69388178183 4633513.503855587, 299830.01152906904 4633508.021685995, 299821.6654950159 4633535.50361057))",56,,1150.124241303267,20.53793288041548,0.056975806295125865
way,761143914,,surface,"POLYGON ((299410.96445856 4632793.411224333, 299420.39486853493 4632783.811552875, 299408.4652156533 4632771.934512678, 299406.3330965765 4632774.150292221, 299399.7995519085 4632781.534914438, 299410.96445856 4632793.411224333))",10,,218.9489017214098,21.894890172140983,0.01084647185496564
way,761850664,Lot 72,surface,"POLYGON ((300029.7334712647 4632413.304958753, 300034.5496859475 4632405.413506032, 300034.232034586 4632402.088702547, 300032.95603698026 4632400.457620614, 300022.40070909366 4632395.7752078995, 300017.0763308483 4632406.592356034, 300029.7334712647 4632413.304958753))",3,,181.76049371072492,60.5868312369083,0.009004201728705264
way,764441927,Lot 96,surface,"POLYGON ((299991.0196480793 4632428.05863863, 299992.87775854196 4632424.361679005, 300018.6077328413 4632437.197321184, 300016.8053648912 4632441.103845632, 299991.0196480793 4632428.05863863))",5,,121.60875664647314,24.321751329294628,0.006024355207598451
way,764441928,Lot 97,surface,"POLYGON ((300022.7294190607 4632429.736488544, 300023.1446644027 4632426.757845222, 300009.8747571327 4632420.12911027, 300010.4842390842 4632418.4451666195, 299998.5375538402 4632413.05727254, 299996.7584504762 4632416.60755411, 300022.7294190607 4632429.736488544))",5,,99.62847042516127,19.925694085032255,0.0049354776019601325
way,767694424,,surface,"POLYGON ((299389.4024646899 4633180.1971322065, 299386.3661481427 4633177.448878074, 299387.0984222816 4633175.705848976, 299387.6758374477 4633174.367224407, 299388.2921872449 4633170.571655029, 299388.7030384009 4633167.448613345, 299389.06562039745 4633164.382491839, 299393.24628322036 4633164.376007165, 299395.03815844783 4633164.547848259, 299394.8966918938 4633167.496624653, 299394.4634766235 4633170.120235107, 299393.73134642275 4633173.641249781, 299392.92046452174 4633176.431058892, 299391.7600103511 4633178.908441422, 299390.07937768137 4633180.622586933, 299389.4024646899 4633180.1971322065))",5,,89.59337652053973,17.918675304107946,0.0044383508169310425
way,767694425,,surface,"POLYGON ((299370.0951023563 4633167.5276194, 299371.3807014051 4633165.657896527, 299372.94662220625 4633164.002536149, 299375.1038538347 4633163.275097866, 299377.4313810358 4633162.987366927, 299380.1825508591 4633163.576713686, 299382.4770805662 4633165.956898768, 299383.71996673255 4633168.477794478, 299383.76337750675 4633159.975555296, 299369.9875164722 4633159.863060579, 299370.0951023563 4633167.5276194))",2,,61.807200629555105,30.903600314777552,0.0030618562449593245
way,784055898,Beneficent House Parking,surface,"POLYGON ((299557.4020522666 4632543.809731012, 299554.51369682956 4632540.712752755, 299552.02820163284 4632538.048950202, 299550.3398124325 4632536.240627263, 299547.46006903227 4632533.154521894, 299522.5340784878 4632556.635541886, 299521.1085963767 4632555.3087821435, 299520.0787992777 4632554.159811724, 299518.1805827633 4632556.124503015, 299522.48374867823 4632560.759662834, 299523.2523651951 4632562.671619021, 299522.58018771035 4632564.190688656, 299517.39328663965 4632568.925911662, 299506.91808289255 4632578.632581582, 299505.56010085676 4632595.083796463, 299554.1291241939 4632564.593022852, 299546.8539888406 4632561.574883553, 299546.72325641726 4632559.289400541, 299558.4024000644 4632549.826770612, 299554.9667440951 4632545.889517239, 299557.4020522666 4632543.809731012))",20,3.0,1270.6091210006555,63.530456050032775,0.0629444859565085
way,1080606466,Beneficent House Parking,surface,"POLYGON ((299475.7683407838 4632507.866504408, 299477.7704439756 4632510.188275286, 299479.8754619186 4632512.918312866, 299482.0378061155 4632515.913437409, 299483.9517829713 4632518.648846791, 299484.9991936424 4632520.719648213, 299485.02265965584 4632522.441413429, 299486.8395270732 4632524.679494617, 299488.10629928706 4632523.02146937, 299488.9372785395 4632522.420262837, 299489.7716915494 4632521.941196482, 299491.0348265114 4632521.927911977, 299492.3699595927 4632522.701585385, 299492.78500041855 4632523.567798877, 299492.909955851 4632524.464392025, 299492.9598452367 4632525.351982994, 299492.4535456917 4632526.266321844, 299491.03495846665 4632527.550791907, 299489.93643732066 4632528.3928802, 299517.2998907146 4632557.027138876, 299518.1805827633 4632556.124503015, 299520.0787992777 4632554.159811724, 299521.1085963767 4632555.3087821435, 299546.7143098565 4632531.464169286, 299547.46006903227 4632533.154521894, 299550.3398124325 4632536.240627263, 299554.09253301984 4632533.712656663, 299555.3578496246 4632533.777108972, 299555.3884301854 4632534.865265956, 299554.52715124004 4632535.867362876, 299552.02820163284 4632538.048950202, 299554.51369682956 4632540.712752755, 299557.4020522666 4632543.809731012, 299568.96508815105 4632530.805525007, 299535.57777139323 4632487.772004421, 299532.89864476904 4632485.613707863, 299529.81732221565 4632483.93343778, 299526.9860439671 4632482.868436216, 299524.2705455381 4632482.077991855, 299521.95822603215 4632481.731825199, 299519.0303232023 4632481.369624639, 299514.9627911905 4632482.161812088, 299482.8429011168 4632504.633923452, 299481.47741669894 4632503.372158419, 299475.7683407838 4632507.866504408))",20,3.0,3757.1611523426727,187.85805761713362,0.18612535789427148
relation,10548330,,surface,"POLYGON ((299634.8712569964 4634243.878252353, 299635.4203585071 4634238.873333685, 299635.740860089 4634236.67517493, 299636.72086519934 4634235.469711578, 299637.8407227396 4634234.80482709, 299640.33784917067 4634234.94577809, 299641.06728424225 4634235.469785902, 299640.6265644303 4634240.782805905, 299670.8859257558 4634242.877187643, 299678.90644179727 4634242.907385202, 299683.46258139925 4634164.603386274, 299689.2730062018 4634163.762259718, 299691.64946150745 4634131.213847618, 299691.35109450016 4634126.510560412, 299693.63105040276 4634097.920889128, 299675.21537795104 4634094.993494789, 299672.50079994614 4634124.084336628, 299676.3012774546 4634123.877529402, 299677.6421047398 4634124.273236826, 299677.7863233328 4634124.969267513, 299677.46987965505 4634125.83381689, 299676.74934261746 4634126.8097332725, 299675.97780439595 4634127.153674236, 299671.6175207888 4634127.253976029, 299671.08200121217 4634127.124563014, 299671.0369278417 4634126.703557165, 299671.1217848924 4634122.033950756, 299660.29316201404 4634121.449258818, 299657.1759962876 4634121.425735178, 299644.1545264536 4634120.291509293, 299643.2618656907 4634126.083951434, 299641.673770046 4634127.23982845, 299638.41861071915 4634128.2203107355, 299635.29597812647 4634132.141865461, 299630.28515822627 4634140.439230527, 299627.3392602771 4634148.578548303, 299627.4656585078 4634153.075532887, 299627.40197582945 4634160.567105983, 299622.6592891392 4634160.367039082, 299621.563708578 4634161.009017951, 299619.2962465274 4634201.266445225, 299629.78429116553 4634201.860640488, 299630.6744936099 4634203.669171576, 299631.9950551225 4634207.188034526, 299631.69273011875 4634216.242057051, 299625.7356328664 4634216.298373125, 299623.5842101752 4634234.961069956, 299626.21401171334 4634235.387210152, 299627.7036696036 4634235.756498896, 299627.87715261464 4634239.563189376, 299627.0725721728 4634244.053005349, 299634.8712569964 4634243.878252353), (299643.9881180147 4634139.209551766, 299669.2323009899 4634140.8559471145, 299665.29956227937 4634200.529112321, 299640.05558709404 4634198.882738081, 299643.9881180147 4634139.209551766))",104,5.0,5890.200977352581,56.63654785915943,0.291793649653638
relation,10548331,,surface,"POLYGON ((299707.2811650084 4633895.7245834125, 299707.0441662388 4633897.642578701, 299701.4387851927 4633897.211099485, 299698.3333583562 4633901.454393427, 299696.73936171405 4633904.177271877, 299693.3831011944 4633909.5499707535, 299691.6554661629 4633913.432297685, 299689.7168822831 4633918.976303721, 299686.59420620126 4633934.732563493, 299684.9320890324 4633944.791561896, 299680.7457385593 4633964.100353003, 299674.60613036645 4633989.020248343, 299669.79786635237 4634010.44677568, 299651.97749785095 4634074.844043678, 299649.3925904954 4634085.184577538, 299698.1587097972 4634096.382395732, 299696.3360920643 4634121.136538196, 299697.2354328446 4634121.200168555, 299714.2195103731 4634122.278722478, 299716.28395142837 4634106.129926284, 299717.2618563399 4634099.52389525, 299727.9711334044 4634102.36785071, 299729.61612096283 4634098.798999311, 299734.6385399556 4634102.447245928, 299740.5614258116 4634105.903514255, 299745.5223112975 4634107.953307194, 299749.9446333237 4634109.173687224, 299752.3278412367 4634109.69570234, 299752.9456202575 4634101.510717242, 299745.88733305 4634099.942107443, 299740.54967299534 4634096.313821039, 299735.60569250595 4634091.907721795, 299732.33672665246 4634086.776712815, 299731.13920172316 4634083.1988153085, 299731.2784109227 4634078.983295094, 299735.28343283676 4634077.18169791, 299736.3227425619 4634078.085945912, 299734.3586448562 4634083.608434001, 299751.458785838 4634087.928649108, 299752.4852652815 4634085.121709956, 299753.1083113447 4634083.337333675, 299754.7063361382 4634083.125760402, 299756.3073275565 4634077.1023065625, 299755.1116055557 4634076.546934367, 299754.564817559 4634075.128790321, 299755.7072485691 4634069.940536299, 299738.0937689948 4634065.690290947, 299737.49076851987 4634069.963288789, 299736.3484582559 4634070.717685378, 299734.4968211093 4634070.480777534, 299734.12640550686 4634069.424390246, 299734.0911585291 4634068.169676293, 299734.94078743504 4634063.800850495, 299735.43622147886 4634058.953027994, 299734.84544315736 4634053.602322356, 299721.76272464154 4634004.141727847, 299721.98783348047 4634003.279747149, 299722.3735306501 4634002.513266927, 299723.54380699387 4634002.45816595, 299724.0911878188 4634003.009522345, 299725.2574221393 4634007.543966818, 299757.30076828995 4634000.332010557, 299750.01998897234 4633941.729577359, 299748.95582865796 4633940.237066117, 299749.5298901397 4633933.453476978, 299747.2687034353 4633925.738295097, 299745.2250205568 4633921.328505943, 299745.82808714843 4633915.577557087, 299744.9315339692 4633910.879960986, 299742.9587666041 4633904.556843821, 299740.93316591874 4633900.791068057, 299712.99021571886 4633908.721306818, 299712.65065425367 4633914.976028808, 299711.3827008549 4633915.400584767, 299709.57573965157 4633914.684591483, 299709.1136877106 4633912.141714511, 299712.3892501333 4633905.671160713, 299714.0613394382 4633901.290341031, 299714.4364643226 4633896.301436649, 299717.0404734118 4633888.705172144, 299718.7435686969 4633885.723648444, 299708.53299292404 4633887.921830047, 299707.2811650084 4633895.7245834125), (299670.3258606446 4634073.895034558, 299685.0519702577 4634016.496695849, 299722.8958392275 4634026.134723261, 299708.16914555 4634083.521871067, 299670.3258606446 4634073.895034558))",288,,12110.788551882573,42.05134913848116,0.5999542639249034
